row_id,article_id,title,content,published_at
3dfd3e20-18c5-4123-8b79-0d54fe0b9420,https://abcnews.go.com/Politics/wireStory/judge-trump-administration-block-child-care-program-money-129072240,"Judge says Trump administration can’t block child care, other program money for 5 states for now - abcnews.go.com",A federal judge ruled Friday that President Donald Trump's administration cannot block federal money for child care subsidies and other programs aimed at supporting needy children and their families … [+2301 chars],2026-01-10T01:19:58Z
6221a58c-05ef-4a04-9a6a-61b342000c4c,https://www.tmz.com/2026/01/09/home-alone-daniel-stern-busted-prostitution/,'Home Alone' Star Daniel Stern Cited for Soliciting Prostitution - TMZ,"Sounds like Daniel Stern didn't want to be home alone ... because cops issued him a citation for allegedly trying to hire an escort.
The ""Home Alone"" star got busted in Camarillo, California after c… [+981 chars]",2026-01-10T01:09:45Z
7630c855-f146-48c6-aa51-7ad9c133b3af,https://www.bbc.com/news/articles/c62wxezynk2o,"South Africa's strained ties with US face new test - war games with China, Iran and Russia - BBC","Mayeni JonesAfrica correspondent, Johannesburg
The participation of warships from China, Iran and Russia in military exercises hosted by South Africa could further strain the country's relationship … [+9684 chars]",2026-01-10T00:05:41Z
6460aea9-ba67-4c4f-930f-74fda31699a8,https://federalnewsnetwork.com/contracting/2026/01/trump-order-targeting-defense-contractor-pay-stock-buybacks-is-full-of-ambiguity/,"Trump order targeting defense contractor pay, stock buybacks is ‘full of ambiguity’ - Federal News Network","President Donald Trump took aim at defense contractors Wednesday, announcing new restrictions on executive pay and stock buybacks as part of the administrations push to speed procurement and revitali… [+10889 chars]",2026-01-09T23:54:06Z
f9487be3-f2aa-4a68-980b-9b8b9f1569c1,https://www.ktoo.org/2026/01/09/multiple-small-avalanches-release-in-juneau-after-city-issues-evacuation-advisory/,Multiple small avalanches release in Juneau after city issues evacuation advisory - KTOO,"Ezra Strong in front of the Behrends slide path on Friday, Jan. 9, 2025. (Photo by Alix Soliman/KTOO)
Two small avalanches released on a slide path of Mount Juneau, above the Behrends neighborhood, … [+3426 chars]",2026-01-09T23:26:15Z
e938ea55-f01e-4475-ad5d-4b21113cc3c5,https://www.buffalobills.com/news/buffalo-bills-at-jacksonville-jaguars-where-to-watch-stream-and-listen-afc-wild-card-round,"Buffalo Bills at Jacksonville Jaguars | Where to watch, stream and listen | AFC Wild Card Round - BuffaloBills.com","TV Channel, Streaming and Radio for Bills at Jaguars",2026-01-09T22:01:13Z
6a899947-c2ea-4588-a2df-6ac44a8fdc60,https://abcnews.go.com/US/mother-stepfather-arrested-alleged-child-abuse-amid-search/story?id\\u003d129064524,Mother and stepfather arrested for alleged child abuse amid search for missing Oklahoma boy - abcnews.go.com,,2026-01-10T13:34:23Z
19753bc2-cbc6-4bd1-b93c-38c073549bde,https://apnews.com/article/menopause-perimenopause-exercise-strength-training-b379697dd2290786739ed442d4173cd7,Strength training is crucial after menopause. How to make the most of your workouts - AP News,"When Sarah Baldassaro turned 50, she took stock of her health and began working with a fitness coach on strength training, a type of exercise thats crucial for women in midlife.
Now I would say Im s… [+3677 chars]",2026-01-10T13:16:00Z
1b54c667-934f-489e-9807-33085a2a3fb6,https://www.espn.com/olympics/skiing/story/_/id/47568851/lindsey-vonn-wins-second-world-cup-downhill-olympic-season,Vonn zooms to 2nd downhill victory before Milan - ESPN,"Jan 10, 2026, 07:57 AM ET
ALTENMARKT-ZAUCHENSEE, Austria -- Lindsey Vonn showed again Saturday that she is the standout downhill racer in this Olympic season.
Vonn won her second World Cup downhill… [+3205 chars]",2026-01-10T12:57:00Z
74ef9101-9da0-477f-aa73-e9de9071be0e,https://www.space.com/live/astronaut-medical-evacuation-on-iss-jan-10-2026,ISS astronaut medical evacuation latest news: SpaceX readies Dragon spacecraft for Crew-11 return to Earth - Space,"2026-01-10T12:48:22.143ZSpaceX prepares for Crew-11 medical evacuation
(Image credit: NASA)
SpaceX says it's Dragon spacecraft at the International Space Station is ready to return its four Crew-11… [+12378 chars]",2026-01-10T12:50:46Z
dbbf2f09-1e62-49f0-9e90-73f3e4e6174b,https://www.cnn.com/2026/01/10/health/acanthamoeba-keratitis-symptoms-treatment-wellness,A blinding parasitic eye disease affects mostly contact lens wearers. Here’s how to avoid it - CNN,"Teresa Sanchez was in Mexico for a medical procedure nearly four years ago when she kept feeling dry, poking sensations in her right eye.
She chalked it up to a potential rip in her contact lens, th… [+13563 chars]",2026-01-10T11:01:02Z
3dc63a2e-fdb5-452e-9b21-0aee66a6b151,https://www.cnn.com/2026/01/10/economy/tariffs-economic-impact,Why tariffs have hit Americans’ jobs harder than their shopping carts - CNN,"As President Donald Trump piled on new tariffs last year, many economists quickly warned that prices and unemployment would spike. With most of the 2025 economic results in, its looking like those fo… [+2346 chars]",2026-01-10T11:01:00Z
529c911a-7019-405f-834e-d9947db48efd,https://www.ft.com/content/4e0eab9d-3195-42f0-add1-661187ce4099,"Trump, Venezuela and the doctrine that wouldn’t die - Financial Times","Access to eight surprising articles a day, hand-picked by FT editors. For seamless reading, access content via the FT Edit page on FT.com and receive the FT Edit newsletter.
<ul><li></li>FT Edit: Ac… [+23 chars]",2026-01-10T05:00:58Z
8b9dfd91-e6fe-41d4-aca8-76ecbfc410de,https://www.espn.com/olympics/story/_/id/47565368/efimova-mitrofanov-defend-pairs-title-face-citizenship-wait,Figure skater Glenn wins 3rd straight U.S. title - ESPN,"ST. LOUIS -- On the ice, Amber Glenn was putting together another brilliant free skate, landing the opening triple axel that has become her hallmark and eventually putting the final touches on a prog… [+5444 chars]",2026-01-10T02:25:00Z
04eca66e-8bee-440d-81a2-43e826aec3af,https://www.outkick.com/culture/fernando-mendozas-hot-aunt-put-america-trance-while-indiana-humiliated-oregon,Fernando Mendoza's Hot Aunt Put America In A Trance While Indiana Humiliated Oregon - outkick.com,"Ah yes, a tradition unlike any other. My favorite tradition in this country, frankly. Nope, not The Masters. Not Augusta. Whilst I do love that one, this one tops it by a mile. 
Another year, anothe… [+1560 chars]",2026-01-10T12:30:05Z
bb23c55a-a422-4579-8966-0ec4c6b9e09f,https://www.statnews.com/2026/01/10/nih-resign-protest-four-leaders-cite-interference-censorship/,The NIH has lost its scientific integrity. So we left - statnews.com,"We are National Institutes of Health scientists and administrators with more than 50 years of collective civil service.
Or, more accurately, we were NIH scientists and administrators.
At the beginn… [+6749 chars]",2026-01-10T12:02:00Z
9c503d46-ca6d-44c3-8636-ace5fb904458,https://www.politico.com/news/2026/01/10/trumps-plan-to-strong-arm-insurers-into-lower-prices-is-met-with-skepticism-00718333,Trump’s plan to strong-arm insurers into lower prices is met with skepticism - Politico,"Thats because the biggest culprit in rising health care costs is the rates charged by hospitals and doctors offices, which are in turn covered by insurers, experts say. The cost of getting health car… [+8001 chars]",2026-01-10T12:00:00Z
897b2421-c560-48d4-ba39-ed87eee56611,https://www.salon.com/2026/01/10/trumps-venezuelan-oil-rush-is-doomed-from-the-start/,Trump’s Venezuelan oil rush is doomed from the start - Salon.com,"In wake of U.S. forces abducting Venezuelan president Nicolás Maduro, President Donald Trump has bullishly predicted that American oil companies will eagerly rush to fill the fossil fuel vacuum, set … [+6615 chars]",2026-01-10T11:30:07Z
b1737c8d-6819-4a29-a1bc-c79dade7cb78,https://apnews.com/article/russia-ukraine-war-drones-missile-kyiv-56655401d55ab4818800c43b7035b2a9,Russia uses its new ballistic missile in a major attack on Ukraine and a warning to West - AP News,"KYIV, Ukraine (AP) Russia bombarded Ukraine with hundreds of drones and dozens of missiles in a large-scale overnight attack, officials said Friday, killing at least four people in the capital. For o… [+6774 chars]",2026-01-10T11:03:00Z
e5193537-7de6-4d94-852e-d5aa072e3a22,https://www.astronomy.com/observing/the-sky-today-saturday-january-10-2026/,"The Sky Today on Saturday, January 10: Jupiter reaches opposition - Astronomy Magazine",,2026-01-10T09:00:13Z
9142593c-1787-4263-b693-f1a7f25dc2d8,https://www.packers.com/news/packers-vs-bears-how-to-watch-stream-listen-nfc-wild-card-2025-playoff,"Packers vs. Bears | How to watch, stream & listen | 2025 NFC Wild Card playoff - Green Bay Packers – packers.com","NFC North rivals will meet Saturday, Jan. 10 at 7 p.m. CT on Prime Video",2026-01-10T17:59:41Z
35ac38ff-141c-4629-8e41-173b77796d78,https://nationalenquirer.com/gisele-bundchens-family-thinks-her-wedding-to-penniless-joaquim-valente-was-a-mistake/,Gisele Bundchen’s Family Thinks Her Wedding to ‘Penniless’ Joaquim Valente Was ‘a Mistake’ - Yahoo,"Vivara/MEGA; Mega
Gisele Bündchen and her Brazilian jiu-jitsu instructor baby daddy Joaquim Valente may still be in the honeymoon phase after tying the knot in Florida December 3, but her family is … [+1261 chars]",2026-01-10T17:41:17Z
c9b3bc74-88b2-45d5-9fa0-e8f4db79db85,https://www.nbcsports.com/nfl/profootballtalk/rumor-mill/news/rams-panthers-game-includes-threat-of-thunderstorms,Rams-Panthers game includes threat of thunderstorms - NBC Sports,"The calendar says January. The weather forecast in Charlotte screams September.
Depending on which unreliable weather forecasting app you rely on (and they all sort of suck these days), theres a thr… [+777 chars]",2026-01-10T15:57:45Z
14403010-623d-433b-a8dc-4ee96d0d6f72,https://www.commanders.com/news/commanders-name-david-blough-offensive-coordinator,Commanders name David Blough offensive coordinator - Washington Commanders,Blough is entering his third season with the organization. He was the assistant quarterbacks coach in 2024-25 and handled increased responsibilities in the quarterback room following quarterbacks coach Tavita Pritchard departing the organization for Stanf,2026-01-10T15:01:22Z
daa00c34-a6b6-4dd8-b3d5-2b9978538eeb,https://www.forbes.com/sites/zakdoffman/2026/01/10/samsung-confirms-new-options-for-android-users-after-gmail-issues/,Samsung Confirms New Options For Android Users After Gmail Issues - Forbes,"Decision time for all Android users
NurPhoto via Getty Images
Updated on Jan. 10 with early reports into a new Google AI privacy backlash."" 
You must be able to decide. Thats Samsungs message for … [+6235 chars]",2026-01-10T13:36:00Z
392995b8-c8ac-4afd-92ff-dc240af4ff45,https://www.cnbc.com/2026/01/10/mens-makeup-gen-z-tiktok-instagram-ulta-sephora.html,Gen Z and social media are helping men’s makeup go mainstream. The beauty industry is trying to capitalize - CNBC,"It often starts small.
A dab of concealer. A tinted moisturizer. Maybe a brow gel that goes from borrowed to bought. For many men, like Daniel Rankin, makeup has transformed from something taboo int… [+7749 chars]",2026-01-10T13:00:01Z
